Q9BZC7;LIG_FHA_2;248;255;;PF00498;CLST014522
Q9Y5F6;LIG_FHA_2;181;188;;PF00498;CLST014522
Q5TCH4;LIG_FHA_2;395;402;;PF00498;CLST014522
Q9Y5F0;LIG_FHA_2;211;218;;PF00498;CLST014522
Q9Y5F1;LIG_FHA_2;210;217;;PF00498;CLST014522
Q9Y5F2;LIG_FHA_2;270;277;;PF00498;CLST014522
Q9Y5F3;LIG_FHA_2;210;217;;PF00498;CLST014522
Q8IXH7;LIG_FHA_2;101;108;;PF00498;CLST014522
Q9Y5F8;LIG_FHA_2;25;32;;PF00498;CLST014522
Q9Y5F9;LIG_FHA_2;25;32;;PF00498;CLST014522
Q9NX40;LIG_FHA_2;25;32;;PF00498;CLST014522
Q8IUH8;LIG_FHA_2;162;169;;PF00498;CLST014522
P38935;LIG_FHA_2;81;88;;PF00498;CLST014522
Q9NX47;LIG_FHA_2;17;24;;PF00498;CLST014522
Q9Y6A1;LIG_FHA_2;717;724;;PF00498;CLST014522
Q8IUH5;LIG_FHA_2;48;55;;PF00498;CLST014522
Q8IUH4;LIG_FHA_2;140;147;;PF00498;CLST014522
P07306;LIG_FHA_2;190;197;;PF00498;CLST014522
P07307;LIG_FHA_2;104;111;;PF00498;CLST014522
Q06418;LIG_FHA_2;365;372;;PF00498;CLST014522
Q86WK7;LIG_FHA_2;436;443;;PF00498;CLST014522
Q86WK6;LIG_FHA_2;121;128;;PF00498;CLST014522
Q86WK9;LIG_FHA_2;201;208;;PF00498;CLST014522
P10635;LIG_FHA_2;90;97;;PF00498;CLST014522
P10636;LIG_FHA_2;47;54;;PF00498;CLST014522
Q6P995;LIG_FHA_2;390;397;;PF00498;CLST014522
P10632;LIG_FHA_2;287;294;;PF00498;CLST014522
P16499;LIG_FHA_2;2;9;;PF00498;CLST014522
Q9HD67;LIG_FHA_2;57;64;;PF00498;CLST014522
O14718;LIG_FHA_2;217;224;;PF00498;CLST014522
Q14CN2;LIG_FHA_2;409;416;;PF00498;CLST014522
A6NNE9;LIG_FHA_2;235;242;;PF00498;CLST014522
P62081;LIG_FHA_2;178;185;;PF00498;CLST014522
Q96F81;LIG_FHA_2;26;33;;PF00498;CLST014522
Q96F86;LIG_FHA_2;199;206;;PF00498;CLST014522
Q9UJY4;LIG_FHA_2;81;88;;PF00498;CLST014522
Q9UJY5;LIG_FHA_2;65;72;;PF00498;CLST014522
Q7L4E1;LIG_FHA_2;15;22;;PF00498;CLST014522
Q96A33;LIG_FHA_2;57;64;;PF00498;CLST014522
P50453;LIG_FHA_2;59;66;;PF00498;CLST014522
Q9NR63;LIG_FHA_2;94;101;;PF00498;CLST014522
Q9NR61;LIG_FHA_2;268;275;;PF00498;CLST014522
Q6YN16;LIG_FHA_2;53;60;;PF00498;CLST014522
O43581;LIG_FHA_2;86;93;;PF00498;CLST014522
Q9P2S2;LIG_FHA_2;411;418;;PF00498;CLST014522
Q9ULC8;LIG_FHA_2;63;70;;PF00498;CLST014522
Q9ULC3;LIG_FHA_2;89;96;;PF00498;CLST014522
Q9ULC0;LIG_FHA_2;79;86;;PF00498;CLST014522
Q504Y0;LIG_FHA_2;21;28;;PF00498;CLST014522
Q96N87;LIG_FHA_2;387;394;;PF00498;CLST014522
P51149;LIG_FHA_2;175;182;;PF00498;CLST014522
P51148;LIG_FHA_2;101;108;;PF00498;CLST014522
A6NDS4;LIG_FHA_2;58;65;;PF00498;CLST014522
A5X5Y0;LIG_FHA_2;208;215;;PF00498;CLST014522
O60840;LIG_FHA_2;7;14;;PF00498;CLST014522
P30050;LIG_FHA_2;15;22;;PF00498;CLST014522
Q9P0I2;LIG_FHA_2;217;224;;PF00498;CLST014522
Q9UMY4;LIG_FHA_2;45;52;;PF00498;CLST014522
P13612;LIG_FHA_2;114;121;;PF00498;CLST014522
P13611;LIG_FHA_2;102;109;;PF00498;CLST014522
Q9Y3M8;LIG_FHA_2;178;185;;PF00498;CLST014522
Q07108;LIG_FHA_2;28;35;;PF00498;CLST014522
P20160;LIG_FHA_2;172;179;;PF00498;CLST014522
Q15019;LIG_FHA_2;95;102;;PF00498;CLST014522
Q96S59;LIG_FHA_2;192;199;;PF00498;CLST014522
A5D8V6;LIG_FHA_2;0;7;;PF00498;CLST014522
Q15011;LIG_FHA_2;2;9;;PF00498;CLST014522
O00555;LIG_FHA_2;184;191;;PF00498;CLST014522
Q96S55;LIG_FHA_2;84;91;;PF00498;CLST014522
Q9BTV4;LIG_FHA_2;7;14;;PF00498;CLST014522
O15146;LIG_FHA_2;29;36;;PF00498;CLST014522
Q8NGK9;LIG_FHA_2;5;12;;PF00498;CLST014522
Q8NGK2;LIG_FHA_2;176;183;;PF00498;CLST014522
Q8NGK5;LIG_FHA_2;188;195;;PF00498;CLST014522
Q8NGK6;LIG_FHA_2;55;62;;PF00498;CLST014522
Q8N370;LIG_FHA_2;48;55;;PF00498;CLST014522
Q9H2S6;LIG_FHA_2;82;89;;PF00498;CLST014522
Q8IY49;LIG_FHA_2;28;35;;PF00498;CLST014522
Q9H9A6;LIG_FHA_2;105;112;;PF00498;CLST014522
Q99972;LIG_FHA_2;374;381;;PF00498;CLST014522
Q99795;LIG_FHA_2;23;30;;PF00498;CLST014522
Q02413;LIG_FHA_2;179;186;;PF00498;CLST014522
Q05513;LIG_FHA_2;26;33;;PF00498;CLST014522
Q8N4S9;LIG_FHA_2;30;37;;PF00498;CLST014522
Q5VTT2;LIG_FHA_2;152;159;;PF00498;CLST014522
Q6UWV2;LIG_FHA_2;92;99;;PF00498;CLST014522
Q6UWV6;LIG_FHA_2;181;188;;PF00498;CLST014522
Q4KMG0;LIG_FHA_2;127;134;;PF00498;CLST014522
O43173;LIG_FHA_2;221;228;;PF00498;CLST014522
Q7RTM1;LIG_FHA_2;240;247;;PF00498;CLST014522
O43174;LIG_FHA_2;406;413;;PF00498;CLST014522
Q8N6U8;LIG_FHA_2;14;21;;PF00498;CLST014522
Q14050;LIG_FHA_2;85;92;;PF00498;CLST014522
Q6ZWL3;LIG_FHA_2;154;161;;PF00498;CLST014522
Q86Z14;LIG_FHA_2;174;181;;PF00498;CLST014522
Q86YM7;LIG_FHA_2;145;152;;PF00498;CLST014522
Q8N7S2;LIG_FHA_2;0;7;;PF00498;CLST014522
O14964;LIG_FHA_2;20;27;;PF00498;CLST014522
O14967;LIG_FHA_2;334;341;;PF00498;CLST014522
O14966;LIG_FHA_2;183;190;;PF00498;CLST014522
A6NF89;LIG_FHA_2;44;51;;PF00498;CLST014522
Q9GZW8;LIG_FHA_2;189;196;;PF00498;CLST014522
Q2TAA5;LIG_FHA_2;283;290;;PF00498;CLST014522
P09874;LIG_FHA_2;106;113;;PF00498;CLST014522
O75015;LIG_FHA_2;77;84;;PF00498;CLST014522
Q7Z7A4;LIG_FHA_2;213;220;;PF00498;CLST014522
Q96FN4;LIG_FHA_2;491;498;;PF00498;CLST014522
O60279;LIG_FHA_2;152;159;;PF00498;CLST014522
A2RUT3;LIG_FHA_2;92;99;;PF00498;CLST014522
Q8IWU2;LIG_FHA_2;306;313;;PF00498;CLST014522
P26006;LIG_FHA_2;784;791;;PF00498;CLST014522
Q9UIL1;LIG_FHA_2;107;114;;PF00498;CLST014522
Q6PIU1;LIG_FHA_2;16;23;;PF00498;CLST014522
Q96PQ0;LIG_FHA_2;199;206;;PF00498;CLST014522
Q6PIU2;LIG_FHA_2;80;87;;PF00498;CLST014522
Q8WXX5;LIG_FHA_2;80;87;;PF00498;CLST014522
Q9Y5F7;LIG_FHA_2;210;217;;PF00498;CLST014522
O95498;LIG_FHA_2;75;82;;PF00498;CLST014522
Q13433;LIG_FHA_2;191;198;;PF00498;CLST014522
Q8IXH8;LIG_FHA_2;56;63;;PF00498;CLST014522
Q13439;LIG_FHA_2;256;263;;PF00498;CLST014522
P23634;LIG_FHA_2;22;29;;PF00498;CLST014522
O95497;LIG_FHA_2;74;81;;PF00498;CLST014522
O75871;LIG_FHA_2;110;117;;PF00498;CLST014522
Q6DD88;LIG_FHA_2;149;156;;PF00498;CLST014522
P11117;LIG_FHA_2;102;109;;PF00498;CLST014522
Q8NHL6;LIG_FHA_2;444;451;;PF00498;CLST014522
Q13557;LIG_FHA_2;33;40;;PF00498;CLST014522
Q13555;LIG_FHA_2;91;98;;PF00498;CLST014522
O95727;LIG_FHA_2;24;31;;PF00498;CLST014522
P01893;LIG_FHA_2;94;101;;PF00498;CLST014522
Q8NHQ9;LIG_FHA_2;184;191;;PF00498;CLST014522
A0PJX8;LIG_FHA_2;226;233;;PF00498;CLST014522
Q8WUX1;LIG_FHA_2;225;232;;PF00498;CLST014522
P37059;LIG_FHA_2;85;92;;PF00498;CLST014522
Q9UQB8;LIG_FHA_2;16;23;;PF00498;CLST014522
Q9HB19;LIG_FHA_2;370;377;;PF00498;CLST014522
Q13882;LIG_FHA_2;20;27;;PF00498;CLST014522
Q13884;LIG_FHA_2;169;176;;PF00498;CLST014522
P33241;LIG_FHA_2;147;154;;PF00498;CLST014522
Q9NQ84;LIG_FHA_2;161;168;;PF00498;CLST014522
P51798;LIG_FHA_2;368;375;;PF00498;CLST014522
Q01814;LIG_FHA_2;2;9;;PF00498;CLST014522
P51795;LIG_FHA_2;10;17;;PF00498;CLST014522
P0C672;LIG_FHA_2;41;48;;PF00498;CLST014522
P51797;LIG_FHA_2;22;29;;PF00498;CLST014522
P51790;LIG_FHA_2;37;44;;PF00498;CLST014522
P51793;LIG_FHA_2;23;30;;PF00498;CLST014522
Q9NV70;LIG_FHA_2;11;18;;PF00498;CLST014522
Q9BYH1;LIG_FHA_2;370;377;;PF00498;CLST014522
Q7L211;LIG_FHA_2;175;182;;PF00498;CLST014522
Q8TDI8;LIG_FHA_2;316;323;;PF00498;CLST014522
P18428;LIG_FHA_2;55;62;;PF00498;CLST014522
Q7Z304;LIG_FHA_2;86;93;;PF00498;CLST014522
Q6ZTN6;LIG_FHA_2;114;121;;PF00498;CLST014522
Q5T0T0;LIG_FHA_2;145;152;;PF00498;CLST014522
Q86XJ0;LIG_FHA_2;227;234;;PF00498;CLST014522
Q12931;LIG_FHA_2;60;67;;PF00498;CLST014522
Q9Y678;LIG_FHA_2;88;95;;PF00498;CLST014522
Q9NQS3;LIG_FHA_2;271;278;;PF00498;CLST014522
Q12934;LIG_FHA_2;7;14;;PF00498;CLST014522
Q9BV23;LIG_FHA_2;203;210;;PF00498;CLST014522
Q9Y672;LIG_FHA_2;248;255;;PF00498;CLST014522
Q9Y673;LIG_FHA_2;280;287;;PF00498;CLST014522
Q9UBB6;LIG_FHA_2;87;94;;PF00498;CLST014522
P08575;LIG_FHA_2;108;115;;PF00498;CLST014522
A8K7I4;LIG_FHA_2;84;91;;PF00498;CLST014522
Q6IF82;LIG_FHA_2;45;52;;PF00498;CLST014522
P23467;LIG_FHA_2;27;34;;PF00498;CLST014522
Q9UBB9;LIG_FHA_2;24;31;;PF00498;CLST014522
P0DOX5;LIG_FHA_2;208;215;;PF00498;CLST014522
P0DOX4;LIG_FHA_2;25;32;;PF00498;CLST014522
P62879;LIG_FHA_2;240;247;;PF00498;CLST014522
P0DOX6;LIG_FHA_2;0;7;;PF00498;CLST014522
P0DOX3;LIG_FHA_2;107;114;;PF00498;CLST014522
P0DOX2;LIG_FHA_2;128;135;;PF00498;CLST014522
P62873;LIG_FHA_2;220;227;;PF00498;CLST014522
P0DOX8;LIG_FHA_2;22;29;;PF00498;CLST014522
Q96CX2;LIG_FHA_2;249;256;;PF00498;CLST014522
O60476;LIG_FHA_2;223;230;;PF00498;CLST014522
Q8TAG9;LIG_FHA_2;7;14;;PF00498;CLST014522
Q96JT2;LIG_FHA_2;138;145;;PF00498;CLST014522
Q9Y4C8;LIG_FHA_2;24;31;;PF00498;CLST014522
P78357;LIG_FHA_2;410;417;;PF00498;CLST014522
Q86TH1;LIG_FHA_2;65;72;;PF00498;CLST014522
Q9H1H9;LIG_FHA_2;188;195;;PF00498;CLST014522
P35368;LIG_FHA_2;477;484;;PF00498;CLST014522
P35367;LIG_FHA_2;276;283;;PF00498;CLST014522
Q8WYK1;LIG_FHA_2;197;204;;PF00498;CLST014522
Q5VV42;LIG_FHA_2;5;12;;PF00498;CLST014522
Q5VV43;LIG_FHA_2;206;213;;PF00498;CLST014522
P27986;LIG_FHA_2;59;66;;PF00498;CLST014522
P27987;LIG_FHA_2;241;248;;PF00498;CLST014522
Q07820;LIG_FHA_2;35;42;;PF00498;CLST014522
Q9NRS6;LIG_FHA_2;11;18;;PF00498;CLST014522
Q7Z5B4;LIG_FHA_2;120;127;;PF00498;CLST014522
P49281;LIG_FHA_2;186;193;;PF00498;CLST014522
P49286;LIG_FHA_2;48;55;;PF00498;CLST014522
Q8WW62;LIG_FHA_2;228;235;;PF00498;CLST014522
Q495T6;LIG_FHA_2;155;162;;PF00498;CLST014522
Q2NKX8;LIG_FHA_2;300;307;;PF00498;CLST014522
Q96QV1;LIG_FHA_2;159;166;;PF00498;CLST014522
Q9UKU6;LIG_FHA_2;337;344;;PF00498;CLST014522
Q6PHR2;LIG_FHA_2;58;65;;PF00498;CLST014522
P06213;LIG_FHA_2;65;72;;PF00498;CLST014522
Q9UKU0;LIG_FHA_2;468;475;;PF00498;CLST014522
Q8N292;LIG_FHA_2;104;111;;PF00498;CLST014522
Q96SE0;LIG_FHA_2;9;16;;PF00498;CLST014522
O43739;LIG_FHA_2;47;54;;PF00498;CLST014522
Q8WU08;LIG_FHA_2;209;216;;PF00498;CLST014522
Q8TB73;LIG_FHA_2;21;28;;PF00498;CLST014522
Q8N126;LIG_FHA_2;32;39;;PF00498;CLST014522
Q7L8C5;LIG_FHA_2;87;94;;PF00498;CLST014522
Q96T76;LIG_FHA_2;158;165;;PF00498;CLST014522
Q86X29;LIG_FHA_2;182;189;;PF00498;CLST014522
Q86X27;LIG_FHA_2;13;20;;PF00498;CLST014522
Q969T3;LIG_FHA_2;61;68;;PF00498;CLST014522
Q96RL6;LIG_FHA_2;365;372;;PF00498;CLST014522
Q9NYN1;LIG_FHA_2;142;149;;PF00498;CLST014522
Q96HH6;LIG_FHA_2;202;209;;PF00498;CLST014522
Q96HH4;LIG_FHA_2;2;9;;PF00498;CLST014522
Q9HDC5;LIG_FHA_2;119;126;;PF00498;CLST014522
P11586;LIG_FHA_2;72;79;;PF00498;CLST014522
Q9Y5H8;LIG_FHA_2;210;217;;PF00498;CLST014522
Q9Y5H9;LIG_FHA_2;318;325;;PF00498;CLST014522
Q9Y5H6;LIG_FHA_2;210;217;;PF00498;CLST014522
Q9Y5H7;LIG_FHA_2;180;187;;PF00498;CLST014522
Q9Y5H4;LIG_FHA_2;210;217;;PF00498;CLST014522
Q9Y5H5;LIG_FHA_2;210;217;;PF00498;CLST014522
Q9HDC9;LIG_FHA_2;16;23;;PF00498;CLST014522
Q9Y5H3;LIG_FHA_2;214;221;;PF00498;CLST014522
Q8IXJ6;LIG_FHA_2;380;387;;PF00498;CLST014522
P33032;LIG_FHA_2;302;309;;PF00498;CLST014522
P21918;LIG_FHA_2;198;205;;PF00498;CLST014522
Q53R12;LIG_FHA_2;158;165;;PF00498;CLST014522
P21912;LIG_FHA_2;269;276;;PF00498;CLST014522
Q9NX61;LIG_FHA_2;87;94;;PF00498;CLST014522
Q9NX62;LIG_FHA_2;104;111;;PF00498;CLST014522
Q9NY84;LIG_FHA_2;75;82;;PF00498;CLST014522
Q9Y5S1;LIG_FHA_2;103;110;;PF00498;CLST014522
Q6UWI2;LIG_FHA_2;46;53;;PF00498;CLST014522
P54619;LIG_FHA_2;84;91;;PF00498;CLST014522
Q6UWI4;LIG_FHA_2;280;287;;PF00498;CLST014522
P56880;LIG_FHA_2;148;155;;PF00498;CLST014522
O14713;LIG_FHA_2;56;63;;PF00498;CLST014522
Q9HD45;LIG_FHA_2;23;30;;PF00498;CLST014522
Q9HD47;LIG_FHA_2;173;180;;PF00498;CLST014522
Q14849;LIG_FHA_2;423;430;;PF00498;CLST014522
Q9HD42;LIG_FHA_2;138;145;;PF00498;CLST014522
Q9HD43;LIG_FHA_2;528;535;;PF00498;CLST014522
Q86WI1;LIG_FHA_2;265;272;;PF00498;CLST014522
Q9NZD8;LIG_FHA_2;217;224;;PF00498;CLST014522
Q9Y5Y4;LIG_FHA_2;304;311;;PF00498;CLST014522
Q6HA08;LIG_FHA_2;134;141;;PF00498;CLST014522
P22460;LIG_FHA_2;27;34;;PF00498;CLST014522
B8ZZ34;LIG_FHA_2;49;56;;PF00498;CLST014522
Q5VZ89;LIG_FHA_2;20;27;;PF00498;CLST014522
Q9HBU9;LIG_FHA_2;100;107;;PF00498;CLST014522
Q8NCM2;LIG_FHA_2;11;18;;PF00498;CLST014522
Q8NF50;LIG_FHA_2;84;91;;PF00498;CLST014522
Q8NCM8;LIG_FHA_2;168;175;;PF00498;CLST014522
P84095;LIG_FHA_2;32;39;;PF00498;CLST014522
Q15465;LIG_FHA_2;89;96;;PF00498;CLST014522
Q15464;LIG_FHA_2;169;176;;PF00498;CLST014522
A4D256;LIG_FHA_2;2;9;;PF00498;CLST014522
Q9P2U7;LIG_FHA_2;461;468;;PF00498;CLST014522
Q9P2U8;LIG_FHA_2;270;277;;PF00498;CLST014522
Q96KP1;LIG_FHA_2;175;182;;PF00498;CLST014522
A1A4S6;LIG_FHA_2;74;81;;PF00498;CLST014522
Q03113;LIG_FHA_2;93;100;;PF00498;CLST014522
Q86UR5;LIG_FHA_2;26;33;;PF00498;CLST014522
Q99732;LIG_FHA_2;46;53;;PF00498;CLST014522
Q5SV17;LIG_FHA_2;81;88;;PF00498;CLST014522
Q96EE3;LIG_FHA_2;105;112;;PF00498;CLST014522
Q8NF37;LIG_FHA_2;183;190;;PF00498;CLST014522
P08910;LIG_FHA_2;99;106;;PF00498;CLST014522
P08912;LIG_FHA_2;234;241;;PF00498;CLST014522
P13674;LIG_FHA_2;31;38;;PF00498;CLST014522
P02458;LIG_FHA_2;1279;1286;;PF00498;CLST014522
P02452;LIG_FHA_2;100;107;;PF00498;CLST014522
O00571;LIG_FHA_2;435;442;;PF00498;CLST014522
Q8N2K0;LIG_FHA_2;211;218;;PF00498;CLST014522
Q8N2K1;LIG_FHA_2;51;58;;PF00498;CLST014522
O00574;LIG_FHA_2;253;260;;PF00498;CLST014522
Q6DN72;LIG_FHA_2;152;159;;PF00498;CLST014522
Q96S79;LIG_FHA_2;67;74;;PF00498;CLST014522
O95239;LIG_FHA_2;56;63;;PF00498;CLST014522
O95236;LIG_FHA_2;98;105;;PF00498;CLST014522
O95237;LIG_FHA_2;109;116;;PF00498;CLST014522
Q9UM00;LIG_FHA_2;104;111;;PF00498;CLST014522
Q9UM01;LIG_FHA_2;2;9;;PF00498;CLST014522
Q8WWY8;LIG_FHA_2;172;179;;PF00498;CLST014522
Q6W3E5;LIG_FHA_2;6;13;;PF00498;CLST014522
Q71RC2;LIG_FHA_2;80;87;;PF00498;CLST014522
P51160;LIG_FHA_2;51;58;;PF00498;CLST014522
P51164;LIG_FHA_2;102;109;;PF00498;CLST014522
Q9BTX7;LIG_FHA_2;71;78;;PF00498;CLST014522
O15120;LIG_FHA_2;171;178;;PF00498;CLST014522
P51168;LIG_FHA_2;18;25;;PF00498;CLST014522
Q01638;LIG_FHA_2;198;205;;PF00498;CLST014522
Q6P5W5;LIG_FHA_2;47;54;;PF00498;CLST014522
Q9BTX1;LIG_FHA_2;594;601;;PF00498;CLST014522
Q8N357;LIG_FHA_2;242;249;;PF00498;CLST014522
Q8WVC6;LIG_FHA_2;84;91;;PF00498;CLST014522
Q9H2U9;LIG_FHA_2;43;50;;PF00498;CLST014522
P24539;LIG_FHA_2;178;185;;PF00498;CLST014522
Q9Y336;LIG_FHA_2;27;34;;PF00498;CLST014522
Q08477;LIG_FHA_2;37;44;;PF00498;CLST014522
P24530;LIG_FHA_2;215;222;;PF00498;CLST014522
Q58HT5;LIG_FHA_2;216;223;;PF00498;CLST014522
Q9P126;LIG_FHA_2;119;126;;PF00498;CLST014522
A6NMB1;LIG_FHA_2;337;344;;PF00498;CLST014522
Q8IZ08;LIG_FHA_2;263;270;;PF00498;CLST014522
Q7Z6G8;LIG_FHA_2;160;167;;PF00498;CLST014522
Q8NGI2;LIG_FHA_2;107;114;;PF00498;CLST014522
Q8NGI0;LIG_FHA_2;107;114;;PF00498;CLST014522
Q8NGI4;LIG_FHA_2;185;192;;PF00498;CLST014522
Q92604;LIG_FHA_2;1;8;;PF00498;CLST014522
O43155;LIG_FHA_2;201;208;;PF00498;CLST014522
O43157;LIG_FHA_2;280;287;;PF00498;CLST014522
O43150;LIG_FHA_2;11;18;;PF00498;CLST014522
A0A0C4DH32;LIG_FHA_2;44;51;;PF00498;CLST014522
A0A0C4DH33;LIG_FHA_2;44;51;;PF00498;CLST014522
Q6ZS17;LIG_FHA_2;487;494;;PF00498;CLST014522
A0A0C4DH34;LIG_FHA_2;103;110;;PF00498;CLST014522
P86790;LIG_FHA_2;305;312;;PF00498;CLST014522
P86791;LIG_FHA_2;305;312;;PF00498;CLST014522
P46379;LIG_FHA_2;6;13;;PF00498;CLST014522
O94985;LIG_FHA_2;44;51;;PF00498;CLST014522
Q8IWC1;LIG_FHA_2;213;220;;PF00498;CLST014522
P42702;LIG_FHA_2;74;81;;PF00498;CLST014522
P42701;LIG_FHA_2;254;261;;PF00498;CLST014522
P42704;LIG_FHA_2;382;389;;PF00498;CLST014522
Q5TFQ8;LIG_FHA_2;88;95;;PF00498;CLST014522
O60784;LIG_FHA_2;69;76;;PF00498;CLST014522
Q9GZU1;LIG_FHA_2;31;38;;PF00498;CLST014522
Q9GZU3;LIG_FHA_2;238;245;;PF00498;CLST014522
P28328;LIG_FHA_2;162;169;;PF00498;CLST014522
Q96FL8;LIG_FHA_2;364;371;;PF00498;CLST014522
Q96FL9;LIG_FHA_2;32;39;;PF00498;CLST014522
O75078;LIG_FHA_2;289;296;;PF00498;CLST014522
Q13183;LIG_FHA_2;186;193;;PF00498;CLST014522
Q8IZU9;LIG_FHA_2;298;305;;PF00498;CLST014522
Q8IZU8;LIG_FHA_2;18;25;;PF00498;CLST014522
Q9H9B4;LIG_FHA_2;27;34;;PF00498;CLST014522
O75077;LIG_FHA_2;349;356;;PF00498;CLST014522
O75074;LIG_FHA_2;184;191;;PF00498;CLST014522
Q8TEQ8;LIG_FHA_2;28;35;;PF00498;CLST014522
Q6T310;LIG_FHA_2;113;120;;PF00498;CLST014522
Q9ULC5;LIG_FHA_2;73;80;;PF00498;CLST014522
P35498;LIG_FHA_2;305;312;;PF00498;CLST014522
P26022;LIG_FHA_2;156;163;;PF00498;CLST014522
Q96MM7;LIG_FHA_2;208;215;;PF00498;CLST014522
A6ND01;LIG_FHA_2;57;64;;PF00498;CLST014522
Q96P65;LIG_FHA_2;383;390;;PF00498;CLST014522
Q96P66;LIG_FHA_2;322;329;;PF00498;CLST014522
P98194;LIG_FHA_2;203;210;;PF00498;CLST014522
P98196;LIG_FHA_2;200;207;;PF00498;CLST014522
P63252;LIG_FHA_2;72;79;;PF00498;CLST014522
P59510;LIG_FHA_2;35;42;;PF00498;CLST014522
Q13451;LIG_FHA_2;14;21;;PF00498;CLST014522
P98198;LIG_FHA_2;26;33;;PF00498;CLST014522
P23219;LIG_FHA_2;318;325;;PF00498;CLST014522
O60779;LIG_FHA_2;62;69;;PF00498;CLST014522
O75880;LIG_FHA_2;148;155;;PF00498;CLST014522
Q15582;LIG_FHA_2;264;271;;PF00498;CLST014522
Q13530;LIG_FHA_2;118;125;;PF00498;CLST014522
P13866;LIG_FHA_2;124;131;;PF00498;CLST014522
Q4G148;LIG_FHA_2;311;318;;PF00498;CLST014522
P48729;LIG_FHA_2;35;42;;PF00498;CLST014522
P48723;LIG_FHA_2;71;78;;PF00498;CLST014522
P31930;LIG_FHA_2;253;260;;PF00498;CLST014522
P31939;LIG_FHA_2;113;120;;PF00498;CLST014522
Q7Z3C6;LIG_FHA_2;108;115;;PF00498;CLST014522
Q6UXV0;LIG_FHA_2;294;301;;PF00498;CLST014522
Q6UXV4;LIG_FHA_2;230;237;;PF00498;CLST014522
P33260;LIG_FHA_2;287;294;;PF00498;CLST014522
P33261;LIG_FHA_2;218;225;;PF00498;CLST014522
P0C617;LIG_FHA_2;21;28;;PF00498;CLST014522
Q14982;LIG_FHA_2;55;62;;PF00498;CLST014522
Q9BYV8;LIG_FHA_2;81;88;;PF00498;CLST014522
Q8TBM8;LIG_FHA_2;168;175;;PF00498;CLST014522
P12111;LIG_FHA_2;46;53;;PF00498;CLST014522
P12110;LIG_FHA_2;129;136;;PF00498;CLST014522
A2IDD5;LIG_FHA_2;38;45;;PF00498;CLST014522
Q9H0A0;LIG_FHA_2;220;227;;PF00498;CLST014522
Q9UQ90;LIG_FHA_2;275;282;;PF00498;CLST014522
Q9H0X9;LIG_FHA_2;91;98;;PF00498;CLST014522
Q5TCQ9;LIG_FHA_2;80;87;;PF00498;CLST014522
Q9H8M9;LIG_FHA_2;88;95;;PF00498;CLST014522
P55795;LIG_FHA_2;104;111;;PF00498;CLST014522
Q9NQQ7;LIG_FHA_2;91;98;;PF00498;CLST014522
Q9NXK6;LIG_FHA_2;135;142;;PF00498;CLST014522
Q12912;LIG_FHA_2;12;19;;PF00498;CLST014522
Q12913;LIG_FHA_2;80;87;;PF00498;CLST014522
P58743;LIG_FHA_2;602;609;;PF00498;CLST014522
Q9H7Z7;LIG_FHA_2;250;257;;PF00498;CLST014522
Q0P670;LIG_FHA_2;402;409;;PF00498;CLST014522
Q9UBD6;LIG_FHA_2;292;299;;PF00498;CLST014522
P03915;LIG_FHA_2;291;298;;PF00498;CLST014522
Q969R2;LIG_FHA_2;83;90;;PF00498;CLST014522
Q969R8;LIG_FHA_2;29;36;;PF00498;CLST014522
B9A6J9;LIG_FHA_2;58;65;;PF00498;CLST014522
Q5T6L9;LIG_FHA_2;45;52;;PF00498;CLST014522
O60412;LIG_FHA_2;115;122;;PF00498;CLST014522
P07585;LIG_FHA_2;81;88;;PF00498;CLST014522
Q8TAE7;LIG_FHA_2;157;164;;PF00498;CLST014522
Q6PKC3;LIG_FHA_2;696;703;;PF00498;CLST014522
Q14D33;LIG_FHA_2;187;194;;PF00498;CLST014522
Q9H1J7;LIG_FHA_2;271;278;;PF00498;CLST014522
Q9NRQ2;LIG_FHA_2;4;11;;PF00498;CLST014522
Q9NRQ5;LIG_FHA_2;9;16;;PF00498;CLST014522
Q8NFX7;LIG_FHA_2;112;119;;PF00498;CLST014522
Q6VAB6;LIG_FHA_2;4;11;;PF00498;CLST014522
P20648;LIG_FHA_2;133;140;;PF00498;CLST014522
Q5M775;LIG_FHA_2;384;391;;PF00498;CLST014522
P14210;LIG_FHA_2;35;42;;PF00498;CLST014522
P20645;LIG_FHA_2;146;153;;PF00498;CLST014522
Q562E7;LIG_FHA_2;100;107;;PF00498;CLST014522
A0A075B6S5;LIG_FHA_2;17;24;;PF00498;CLST014522
Q6NZI2;LIG_FHA_2;289;296;;PF00498;CLST014522
P28340;LIG_FHA_2;582;589;;PF00498;CLST014522
A8TX70;LIG_FHA_2;13;20;;PF00498;CLST014522
Q92599;LIG_FHA_2;1;8;;PF00498;CLST014522
Q9BZ76;LIG_FHA_2;133;140;;PF00498;CLST014522
Q7Z5L4;LIG_FHA_2;21;28;;PF00498;CLST014522
Q86VP6;LIG_FHA_2;13;20;;PF00498;CLST014522
Q6ZMG9;LIG_FHA_2;17;24;;PF00498;CLST014522
Q92597;LIG_FHA_2;58;65;;PF00498;CLST014522
Q96RD1;LIG_FHA_2;44;51;;PF00498;CLST014522
P30876;LIG_FHA_2;94;101;;PF00498;CLST014522
P30872;LIG_FHA_2;47;54;;PF00498;CLST014522
Q9P273;LIG_FHA_2;117;124;;PF00498;CLST014522
